,text,hour,day,month,dayofweek,hashtags,hashtag_counts,user_counts,url_counts
4730,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4731,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4732,you can make fun of Giannis all you want about winning MVP...but you know when he signs with us we'll all be thumpi… ,16,18,9,4,[],0,0,1
4733,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4734,: It comes down to humanity. ,16,18,9,4,[],0,1,1
4735,_h80 Yup! Heat’s zone is another level. Celtics took advantage of the raptors defence’s susceptibility to corn… ,16,18,9,4,[],0,1,1
4736,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4737,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4738,: Celtics down 0-2 vs. Raptors down 0-2: ,16,18,9,4,[],0,1,1
4739,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4740,  Happy birthday  thank you for everything you gave us this year. From the COVID-19 l… ,16,18,9,4,[],0,3,1
4741,": Paul George: “We didn’t have enough time together.” 

Raptors: Traded for Marc Gasol in February, Kawhi Leonard was Mr. L…",16,18,9,4,[],0,1,0
4742,: Celtics down 0-2 vs. Raptors down 0-2: ,16,18,9,4,[],0,1,1
4743,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4744,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4745,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4746,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4747,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4748,"Giannis comes to Raptors, we keep some pieces. We potentially have an almost all African starting line up which is… ",16,18,9,4,[],0,0,1
4749,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",16,18,9,4,['#WeTheNorth'],1,2,0
4750,Raptors signing a 2 time MVP next year,15,18,9,4,[],0,0,0
4751,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4752,"   Happy Birthday, !🎉🎉",15,18,9,4,[],0,4,0
4753,: It comes down to humanity. ,15,18,9,4,[],0,1,1
4754,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4755,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4756,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4757,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4758,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4759,: Montrez Harrell has added fuel to the fire to his free agent sweepstakes by unfollowing the Clippers account on Instagram…,15,18,9,4,['#Clippers'],1,1,0
4760,Please don’t let go of the Chef. ,15,18,9,4,[],0,0,1
4761,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4762,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4763,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4764,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4765,: Montrez Harrell has added fuel to the fire to his free agent sweepstakes by unfollowing the Clippers account on Instagram…,15,18,9,4,['#Clippers'],1,1,0
4766,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4767,": Paul George: “We didn’t have enough time together.” 

Raptors: Traded for Marc Gasol in February, Kawhi Leonard was Mr. L…",15,18,9,4,[],0,1,0
4768,"   Happy birthday, Ma Fuzzy, 💯% pure, Avec Classe, IBlocka!!! 🎂 🎈",15,18,9,4,[],0,3,0
4769,_: “What will it say about the raptors if the Celtics lose badly to the Heat.” LOL I don’t care I want the self proclaimed kin…,15,18,9,4,[],0,1,0
4770,: It comes down to humanity. ,15,18,9,4,[],0,1,1
4771,: Celtics down 0-2 vs. Raptors down 0-2: ,15,18,9,4,[],0,1,1
4772,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4773,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4774,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4775,Im. Not going to slander the future Toronto Raptor for winning MVP I’m not going to slander the future Toronto Rapt… ,15,18,9,4,[],0,0,1
4776,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4777,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4778,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4779,: Montrez Harrell has added fuel to the fire to his free agent sweepstakes by unfollowing the Clippers account on Instagram…,15,18,9,4,['#Clippers'],1,1,0
4780,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4781,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4782,: It comes down to humanity. ,15,18,9,4,[],0,1,1
4783,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4784,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4785,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4786,": It's only the beginning. 

43 | WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,1
4787,: This is where the Smart/Lowry comparison ends. The Raptors didn’t implode down 0-2,15,18,9,4,[],0,1,0
4788,some of Raptors Twitter being pathetic lmfao we fairly lost to the Celtics who didn’t have Hayward and we would pro… ,15,18,9,4,[],0,0,1
4789,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4790,  Happy birthday Serge! Lets get you that extension,15,18,9,4,[],0,2,0
4791,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4792,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4793," Next year will be 3 in a row, as part of the Raptors!",15,18,9,4,[],0,1,0
4794,  Happy Birthday Serge ,15,18,9,4,[],0,2,1
4795,_  What an adorable child,15,18,9,4,[],0,2,0
4796,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4797,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4798,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4799,You can’t blame them though because many of us remember how the media treated 19’ Raptors and kept throwing Kawhi t… ,15,18,9,4,[],0,0,1
4800,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4801,": It's only the beginning. 

43 | WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,1
4802,  Beating the Raptors definitely got to the Celtics’ head. They showed more focus and res… ,15,18,9,4,[],0,2,1
4803,Montrez Harrell has added fuel to the fire to his free agent sweepstakes by unfollowing the Clippers account on In… ,15,18,9,4,['#Clippers'],1,0,1
4804,": The NBA says it will announce the MVP today at 2 pm.

Spoiler alert: The Raptors will be snubbed

Bonus point: It may allow…",15,18,9,4,[],0,1,0
4805,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4806,You wished me a happy birthday  and it made my day! My family and I wish you the happiest of birthdays a… ,15,18,9,4,[],0,1,1
4807,  Happy Birthday Serge 9 🏀🇨🇩,15,18,9,4,['#9'],1,2,0
4808,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4809,"I’ll say this about Kawhi and the Raptors. (none of this matters now) 

I truly believe this, Uncle Dennis and Kawh… ",15,18,9,4,[],0,0,1
4810,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4811,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4812,: This is where the Smart/Lowry comparison ends. The Raptors didn’t implode down 0-2,15,18,9,4,[],0,1,0
4813,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4814,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4815,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4816,It should be the raptors playing the heat right now I don’t care what anyone says,15,18,9,4,[],0,0,0
4817,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4818,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4819,: 5 factors that can help the Raptors compete for the title for years to come: ,15,18,9,4,[],0,1,2
4820,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4821,"I guess, but I’ve moved past the Toronto stuff long time ago. I knew for awhile this 20’ Clippers team wasn’t as go… ",15,18,9,4,[],0,0,1
4822,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4823,: Celtics down 0-2 vs. Raptors down 0-2: ,15,18,9,4,[],0,1,1
4824,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4825,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4826,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4827,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4828,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4829,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4830,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4831,": Raptors Nation, join us as we greet our champion Serge Ibaka a happy 31st birthday! 🙌 ",15,18,9,4,[],0,1,1
4832,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4833,: The Toronto Raptors and president Masai Ujiri continue to show what leadership looks like in the fight for social change.…,15,18,9,4,[],0,1,0
4834,": It's only the beginning. 

43 | WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,1
4835,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4836," Hmmm. NHL wasn't specified. Raptors alone surpass those numbers. Hahaaaa!

:(",15,18,9,4,[],0,1,0
4837,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4838,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4839,": Raptors Nation, join us as we greet our champion Serge Ibaka a happy 31st birthday! 🙌 ",15,18,9,4,[],0,1,1
4840,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4841,: Celtics down 0-2 vs. Raptors down 0-2: ,15,18,9,4,[],0,1,1
4842,Taking away Kemba's high screen and roll action has been huge for both Toronto and Miami. Stevens did a good job ad… ,15,18,9,4,[],0,0,1
4843,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4844,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4845,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4846,"Looool this guy's rich. Side note..he couldn't invite the Raptors to do enjoyment, he was all up in their celebrati… ",15,18,9,4,[],0,0,1
4847,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4848,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4849,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4850,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4851,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4852,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4853,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4854,": The NBA says it will announce the MVP today at 2 pm.

Spoiler alert: The Raptors will be snubbed

Bonus point: It may allow…",15,18,9,4,[],0,1,0
4855,Giannis (drafted at 15) would be a perfect fit for the  since Masai has proven that he can build a champio… ,15,18,9,4,['#15)'],1,1,1
4856,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4857,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4858,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4859,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4860,: The Toronto Raptors and president Masai Ujiri continue to show what leadership looks like in the fight for social change.…,15,18,9,4,[],0,1,0
4861,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4862,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4863,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4864,": Raptors Nation, join us as we greet our champion Serge Ibaka a happy 31st birthday! 🙌 ",15,18,9,4,[],0,1,1
4865,  Happy Birthday Serge!,15,18,9,4,[],0,2,0
4866,": The NBA says it will announce the MVP today at 2 pm.

Spoiler alert: The Raptors will be snubbed

Bonus point: It may allow…",15,18,9,4,[],0,1,0
4867,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4868,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4869,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4870,The Toronto Raptors and president Masai Ujiri continue to show what leadership looks like in the fight for social c… ,15,18,9,4,[],0,0,1
4871,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4872,: It comes down to humanity. ,15,18,9,4,[],0,1,1
4873,": The NBA says it will announce the MVP today at 2 pm.

Spoiler alert: The Raptors will be snubbed

Bonus point: It may allow…",15,18,9,4,[],0,1,0
4874,"_Grey: Love a ""but what about Black on Black crime?"" question disguised in ""should the Raptors not also focus on gun-violence in o…",15,18,9,4,[],0,1,0
4875,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4876,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4877,@680NEWS: Raptors President Masai Ujiri says he didn't sleep for days after security footage was released of his altercation with a depu…,15,18,9,4,[],0,1,0
4878,": It's development season for the Raptors. Taking a look at what each player's top priority should be this offseason. 

(…",15,18,9,4,[],0,1,0
4879,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4880,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4881,: This is where the Smart/Lowry comparison ends. The Raptors didn’t implode down 0-2,15,18,9,4,[],0,1,0
4882,: It comes down to humanity. ,15,18,9,4,[],0,1,1
4883,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4884,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4885,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4886,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4887,": Raptors Nation, join us as we greet our champion Serge Ibaka a happy 31st birthday! 🙌 ",15,18,9,4,[],0,1,1
4888,"Happy birthday Mafuzzy Chef, Original man 🏆 WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,0,1
4889,  Happy Birthday!,15,18,9,4,[],0,2,0
4890,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4891,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4892,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4893,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4894,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4895,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4896,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4897,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4898,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4899,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4900,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4901,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4902,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4903,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4904,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4905,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4906,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4907,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4908,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4909,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4910,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4911,  Happy and joyous Birthday Original Man🎂 🎉🎈 🍾,15,18,9,4,[],0,2,0
4912,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4913,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4914,"28: Guys, just bought the cutest raptors tuke, I’m so excited about it!! Also tdaaat...why you so cold??",15,18,9,4,[],0,1,0
4915,"Guys, just bought the cutest raptors tuke, I’m so excited about it!! Also tdaaat...why you so cold??",15,18,9,4,[],0,0,0
4916,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4917,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4918,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4919,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4920,Y'all forgot to say FOINE! ,15,18,9,4,[],0,0,1
4921,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4922,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4923,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4924,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4925,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4926,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
4927,": Big birthday shoutout to Ma Fuzzy Man, Original Man straight from the Motherland, 100% pure . WeTheNorth ",15,18,9,4,['#WeTheNorth'],1,2,0
